ticker,name,year,month,day,future_3,future_7,future_15,future_30,text_file_name,past_3,past_7,past_15,past_30
DOV,Dover Corp.,2017,4,20,-4.718934717,-4.576243573,-4.600000088,-4.525277851,Dover Corp._20170420,-4.4874614280000005,-4.394625426,-4.58507148,-4.430335406
dgx,Quest Diagnostics,2017,4,20,-4.61295913,-4.891085522,-5.169315798,-5.004687504,Quest Diagnostics_20170420,-4.939140067,-5.076831961,-5.333638047,-5.312754975
shw,Sherwin-Williams,2017,4,20,-5.539916757,-4.947951285,-4.991502666000001,-4.745519135,Sherwin-Williams_20170420,-5.709228206000001,-5.022539252,-5.2260343030000005,-5.147321374
SLB,Schlumberger Ltd.,2017,4,21,-5.361092833,-5.111570169,-4.826982102,-4.642555484,Schlumberger Ltd._20170421,-4.81261044,-4.595246669,-4.796655873,-4.736076716
ipg,Interpublic Group,2017,4,21,-4.748463212,-4.4888516339999995,-4.618387347,-4.6702347810000004,Interpublic Group_20170421,-5.065909888,-4.726741353,-4.864443122,-4.8522661639999995
ITW,Illinois Tool Works,2017,4,24,-6.082534648999999,-5.43618694,-5.393301636,-4.983375569,Illinois Tool Works_20170424,-4.719890285,-4.600016285,-4.8956623310000005,-4.8694730889999995
HAS,Hasbro Inc.,2017,4,24,-6.037060547,-5.0380576260000005,-4.973626186000001,-4.751577983,Hasbro Inc._20170424,-5.813629744,-5.388083386,-5.037898888,-4.9183104460000004
KMB,Kimberly-Clark,2017,4,24,-4.144916922,-4.367346774,-4.613951275,-4.823111132,Kimberly-Clark_20170424,-5.568339945,-4.9539615669999995,-5.12953192,-5.1942595030000005
CAT,Caterpillar Inc.,2017,4,25,-4.72314847,-4.757867107,-4.677071245,-4.639544816,Caterpillar Inc._20170425,-4.33694315,-4.190638478,-4.243858386,-4.295850286
FCX,Freeport-McMoRan Inc.,2017,4,25,-3.55960726,-3.603546183,-3.820366289,-3.889600577,Freeport-McMoRan Inc._20170425,-4.226969513,-4.411617848,-4.00594255,-3.803504443
LLY,Lilly (Eli) & Co.,2017,4,25,-5.313188113,-4.714232184,-4.624755651,-4.726758159,Lilly (Eli) & Co._20170425,-4.816730599,-4.017046382,-4.27691566,-4.506271077
LMT,Lockheed Martin Corp.,2017,4,25,-5.527455261,-5.6315293220000004,-5.413463295,-4.976869957,Lockheed Martin Corp._20170425,-5.876603944,-5.275543203,-5.089826673,-4.9991757
T,AT&T Inc.,2017,4,25,-4.516174458,-4.744674604,-4.72181917,-4.776403456000001,AT&T Inc._20170425,-5.083062492,-5.37481193,-5.35823357,-5.2507221280000005
VLO,Valero Energy,2017,4,25,-4.706011569,-4.866011613,-4.725602062,-4.849226548,Valero Energy_20170425,-5.109953448,-4.270027022,-4.522463883,-4.492685664
MMM,3M Company,2017,4,25,-5.747111587999999,-5.255720827,-5.330940372,-5.130158765,3M Company_20170425,-5.275380349,-5.041971541000001,-5.280357477,-5.338642738
TXN,Texas Instruments,2017,4,25,-4.643693328,-4.701135814,-4.753582036,-4.482666508,Texas Instruments_20170425,-4.309543531,-4.494759711,-4.656260409,-4.730145245
XRX,Xerox,2017,4,25,-5.2436460369999995,-4.522853716,-4.560200876000001,-4.486727082,Xerox_20170425,-4.488611218,-4.675320343,-4.8934463489999995,-4.529870165
JNPR,Juniper Networks,2017,4,25,-3.7110116410000002,-3.802238951,-4.077107863999999,-4.163793911,Juniper Networks_20170425,-4.828342701,-5.064597388999999,-5.151945571000001,-5.021787087
BA,Boeing Company,2017,4,26,-4.580006096,-4.858666546,-4.721279706,-4.683882883,Boeing Company_20170426,-6.6073234670000005,-4.938898524,-4.752222748,-4.831809032
GD,General Dynamics,2017,4,26,-5.813914597999999,-5.4574363120000005,-5.10279349,-4.944986211,General Dynamics_20170426,-5.322413386,-4.9530815939999995,-4.981004104,-4.779480708
ANTM,Anthem Inc.,2017,4,26,-5.292900864,-5.0979283230000005,-4.57417203,-4.6218103930000005,Anthem Inc._20170426,-4.503779624,-4.748508996,-4.809722093,-4.658700696
BAX,Baxter International Inc.,2017,4,26,-5.6942863589999995,-5.940059063,-5.064594156,-5.063863801,Baxter International Inc._20170426,-5.046993533,-5.192516502,-5.292003253,-5.132367618
ROK,Rockwell Automation Inc.,2017,4,26,-5.677605442000001,-5.00431881,-4.707879413,-4.634945784,Rockwell Automation Inc._20170426,-4.540244406,-4.381687165,-4.176734874,-4.356726315
ffiv,F5 Networks,2017,4,26,-3.263344094,-3.5416436589999996,-3.792146208,-4.0146581669999994,F5 Networks_20170426,-5.254100144,-5.198247306,-4.9248655160000006,-4.6505577989999995
TSCO,Tractor Supply Company,2017,4,26,-3.9252162910000004,-3.9210824769999997,-4.2482681939999996,-4.193914623,Tractor Supply Company_20170426,-4.815780633999999,-4.964526159,-3.758234859,-3.995129247
PEP,PepsiCo Inc.,2017,4,26,-5.068123547,-5.060027585,-5.2771411960000005,-5.217725542,PepsiCo Inc._20170426,-5.43517326,-5.289121918,-5.097186334,-5.207001003999999
AVY,Avery Dennison Corp,2017,4,26,-5.537107232,-5.630529292,-4.950485424,-4.95405629,Avery Dennison Corp_20170426,-5.060660094,-5.159753514,-5.144474279,-5.065971222
XLNX,Xilinx,2017,4,26,-3.2271637010000003,-3.571509254,-3.8986936510000003,-4.001139466000001,Xilinx_20170426,-3.724842564,-4.0860946689999995,-4.202898177,-4.393516129
TMO,Thermo Fisher Scientific,2017,4,26,-4.898877661,-4.963177909,-5.050298636,-5.17717076,Thermo Fisher Scientific_20170426,-4.956647998999999,-5.118946727,-5.030371166,-4.925169352
HES,Hess Corporation,2017,4,26,-4.5148257869999995,-3.96544461,-4.006348503,-3.925930502,Hess Corporation_20170426,-5.137425422,-4.054149669,-3.951012272,-3.863615067
WRK,WestRock,2017,4,26,-4.457569803999999,-4.701900115,-4.341839671000001,-4.301797787,WestRock_20170426,-4.797444126,-4.258422381,-4.186719741,-4.160119431
nsc,Norfolk Southern Corp.,2017,4,26,-4.822990178,-5.142430086,-4.472358987,-4.353132872,Norfolk Southern Corp._20170426,-5.619120221,-4.521091428,-4.387328602,-4.356841198
STX,Seagate Technology,2017,4,26,-5.412518573,-4.838195216,-4.211424059,-4.31124226,Seagate Technology_20170426,-4.290082704,-4.528404828,-4.4064118269999994,-4.206914819
TWTR,"Twitter, Inc.",2017,4,26,-3.4680359889999997,-3.6648986810000004,-3.5218100989999996,-3.740955673,"Twitter, Inc._20170426",-5.57468096,-5.503522633999999,-4.970646092,-4.461692694
HSY,The Hershey Company,2017,4,26,-4.898356186,-5.199246227,-5.072612622,-4.941255791000001,The Hershey Company_20170426,-4.683739086,-4.896005951,-4.980415971,-5.15933853
PH,Parker-Hannifin,2017,4,27,-5.1016472639999995,-5.19794184,-4.936057658999999,-4.498510903000001,Parker-Hannifin_20170427,-4.1866266439999995,-4.251334287,-4.2057076989999995,-4.422617289
SIVB,SVB Financial,2017,4,27,-3.240844422,-3.5377566519999997,-3.6743687439999997,-3.8213641330000003,SVB Financial_20170427,-5.400290461,-4.465507907,-4.126960277,-3.814695069
ALLE,Allegion,2017,4,27,-4.644496545,-4.752053948,-4.6028096519999995,-4.615849331000001,Allegion_20170427,-5.6834188789999995,-5.196198371,-4.977107162,-5.01996451
SWKS,Skyworks Solutions,2017,4,27,-3.789561638,-4.103717435,-3.9577272060000004,-4.141937347,Skyworks Solutions_20170427,-4.299179476,-4.451579333,-4.2986520189999995,-4.415514794
ABBV,AbbVie Inc.,2017,4,27,-5.480784086,-5.062879209,-4.74800158,-4.892330608,AbbVie Inc._20170427,-5.1570480960000005,-4.960033097,-5.12739676,-5.1571944180000004
AMT,American Tower Corp A,2017,4,27,-5.323944292,-5.0522853219999995,-4.607138641000001,-4.816695633,American Tower Corp A_20170427,-5.515275456,-5.476551672,-5.160540451,-5.213484272
CELG,Celgene Corp.,2017,4,27,-6.805819126,-4.355644802,-4.494865418,-4.511612262,Celgene Corp._20170427,-4.72039349,-4.553233397,-4.800060515,-4.785777925
CMCSA,Comcast Corp.,2017,4,27,-5.136774837,-4.4593846489999995,-4.580701292,-4.5722794780000005,Comcast Corp._20170427,-4.968639024,-5.082722953999999,-4.6696435880000005,-4.868580107
BMY,Bristol-Myers Squibb,2017,4,27,-5.152434755,-4.939823731000001,-5.008834615,-4.436497293,Bristol-Myers Squibb_20170427,-5.455022632,-5.7037753470000006,-5.328762673,-4.859313707
VRSN,Verisign Inc.,2017,4,27,-5.734325987999999,-4.897063837,-4.617318732,-4.680545199,Verisign Inc._20170427,-5.1765340989999995,-5.35827091,-5.21238946,-5.210777912
MSFT,Microsoft Corp.,2017,4,27,-5.0347030639999995,-5.178014865,-4.574067107,-4.578352964,Microsoft Corp._20170427,-4.885951351,-4.868383432,-5.026350302,-5.139972629
INTC,Intel Corp.,2017,4,27,-3.8089805310000004,-4.187467755,-4.4083586839999995,-4.583193767,Intel Corp._20170427,-5.408591484,-5.714321976,-5.130047846,-5.187280799
IRM,Iron Mountain Incorporated,2017,4,27,-5.078058873,-4.521494732,-4.732780035,-4.585441501,Iron Mountain Incorporated_20170427,-4.9611610960000005,-4.624794719,-4.7562630530000005,-4.720662091
EQT,EQT Corporation,2017,4,27,-4.189589703999999,-3.8134238519999997,-4.126601635,-4.124831282,EQT Corporation_20170427,-5.090041137,-4.787325889,-4.716271974,-4.48146162
rmd,ResMed,2017,4,27,-3.279407887,-3.6597520660000002,-3.9691056610000004,-4.199779223,ResMed_20170427,-5.417895323,-5.017407436,-4.652625362,-4.779398531
LKQ,LKQ Corporation,2017,4,27,-5.982983803,-4.928765685,-5.064861156,-4.76611015,LKQ Corporation_20170427,-6.645013914,-5.24257714,-4.613365663,-4.636283495
RTN,Raytheon Co.,2017,4,27,-4.639112626,-4.921342889,-4.899340232,-4.956377634,Raytheon Co._20170427,-4.895597306,-5.175389885,-4.97575004,-4.813730275
ALGN,Align Technology,2017,4,27,-2.846309712,-2.9671249339999997,-3.293644797,-3.59626925,Align Technology_20170427,-4.403342115,-4.666134145,-4.7780839330000004,-4.665587817
DLR,Digital Realty Trust Inc,2017,4,27,-4.491911912,-4.523993704,-4.731803748,-4.612917227,Digital Realty Trust Inc_20170427,-5.434105885,-5.0685953260000005,-5.01399665,-4.799968951
F,Ford Motor,2017,4,27,-3.927519817,-4.030769536,-4.336170625,-4.38604405,Ford Motor_20170427,-5.9939764989999995,-4.593283358,-4.648868071,-4.353697726
jci,Johnson Controls International,2017,4,27,-5.1203925980000005,-4.925088683999999,-4.715548651000001,-4.647729774,Johnson Controls International_20170427,-4.614734926000001,-4.900086588,-4.825221449,-4.565435798
AMZN,Amazon.com Inc.,2017,4,27,-4.506622542,-4.510450404,-4.486190673,-4.521287276,Amazon.com Inc._20170427,-5.467466165,-5.386534594,-4.746573477,-4.724931206
KLAC,KLA-Tencor Corp.,2017,4,27,-3.57288702,-3.8929723330000003,-4.121823718,-4.057525903,KLA-Tencor Corp._20170427,-4.278333481000001,-4.214686808,-4.458576938,-4.680971797
GM,General Motors,2017,4,28,-4.172208708,-4.183325977,-4.295132608,-4.4072077730000006,General Motors_20170428,-5.554277972,-5.0464112860000006,-4.736356981,-4.378624348
GT,Goodyear Tire & Rubber,2017,4,28,-5.12500669,-4.874949236,-4.434659637,-4.012396188,Goodyear Tire & Rubber_20170428,-5.323799622,-4.386453255,-4.21901233,-4.367842932
BEN,Franklin Resources,2017,4,28,-5.473537665,-5.032923898,-4.587029356,-4.6082967660000005,Franklin Resources_20170428,-5.115483587,-4.426435286999999,-4.389593615,-4.294779841
CVX,Chevron Corp.,2017,4,28,-4.700389531,-4.46847544,-4.572111523,-4.628776352,Chevron Corp._20170428,-5.058900961,-4.823642325,-4.7132303669999995,-4.843318176
WY,Weyerhaeuser,2017,4,28,-4.958412982,-4.809653737,-4.916182642,-4.828332738,Weyerhaeuser_20170428,-4.089882903,-4.372849165,-4.53230343,-4.654295941
peg,Public Serv. Enterprise Inc.,2017,4,28,-5.334152325,-4.973040649,-4.986272166,-4.95192822,Public Serv. Enterprise Inc._20170428,-6.274666376,-4.845787866,-4.846272285,-4.815522638
DISH,Dish Network,2017,5,1,-3.87254304,-3.934523441,-4.221955466,-4.309426085,Dish Network_20170501,-4.230056181,-4.207489698,-3.790179021,-4.072423483
cah,Cardinal Health Inc.,2017,5,1,-4.9558008430000005,-5.066056578,-4.788825803,-4.81984393,Cardinal Health Inc._20170501,-4.846261552,-4.846324385,-3.5314952980000003,-3.8123165930000003
EIX,Edison Int'l,2017,5,1,-4.956033622,-5.21935701,-5.1625325339999995,-5.137952813,Edison Int'l_20170501,-5.49945225,-5.463655387999999,-5.377226749,-5.275516400000001
CMS,CMS Energy,2017,5,1,-6.341932798999999,-5.090317623,-5.147130427,-5.137774872,CMS Energy_20170501,-5.933386775,-5.296311093,-5.126360913,-5.070977293
AMD,Advanced Micro Devices Inc,2017,5,1,-2.205899665,-2.395245935,-2.543124784,-2.8211461019999997,Advanced Micro Devices Inc_20170501,-4.1343533169999995,-4.078114148,-3.822194688,-3.6215209560000003
HBI,Hanesbrands Inc,2017,5,2,-3.272881055,-3.475808128,-3.707787812,-3.8810236710000003,Hanesbrands Inc_20170502,-4.042817459,-4.254402487,-4.376949083,-4.441710228
AET,Aetna Inc,2017,5,2,-5.730776053,-5.908937258,-4.837252473,-4.8396145960000005,Aetna Inc_20170502,-5.245521976,-5.072564628,-4.928522926,-4.819738692
MOS,The Mosaic Company,2017,5,2,-3.713717317,-3.9167438210000003,-3.831895688,-3.9230624130000002,The Mosaic Company_20170502,-4.736607834,-4.356646737,-4.416942393,-4.487486616
ipgp,IPG Photonics Corp.,2017,5,2,-5.069803257,-4.622259771,-4.166618665,-4.23628386,IPG Photonics Corp._20170502,-4.745338233,-4.340479962,-4.430015088,-4.435172795
hca,HCA Holdings,2017,5,2,-4.364335912,-4.49283937,-4.552256119,-4.611222098,HCA Holdings_20170502,-5.160210592,-4.887519298,-4.817924885,-4.25770409
HLT,Hilton Worldwide Holdings Inc,2017,5,2,-4.797280003,-4.440810526,-4.356740015,-4.455741732,Hilton Worldwide Holdings Inc_20170502,-4.504711018,-4.117614731000001,-4.4091961,-4.4897323060000005
WEC,Wec Energy Group Inc,2017,5,2,-5.580739894,-5.180612365,-5.297291125,-5.300590232,Wec Energy Group Inc_20170502,-5.460920952,-5.27984146,-5.125425563,-5.046455865
MRK,Merck & Co.,2017,5,2,-4.844407252,-4.768429135,-4.721402798,-4.781149489,Merck & Co._20170502,-6.232753895,-5.2447598,-5.160316872,-5.37503461
GILD,Gilead Sciences,2017,5,2,-4.305021042,-4.599972836,-4.768736561,-4.828671902,Gilead Sciences_20170502,-5.344353262,-4.750464563,-4.942229351,-5.006007114
EMR,Emerson Electric Company,2017,5,2,-4.330984905,-4.525694049,-4.544844435,-4.457176647,Emerson Electric Company_20170502,-5.410029045,-4.537525661,-4.513941072,-4.660841962
MLM,Martin Marietta Materials,2017,5,2,-5.443149322000001,-5.247140486,-4.295805829,-4.333485825,Martin Marietta Materials_20170502,-4.429732474,-4.5098159980000005,-4.230492762,-4.185388131
dva,DaVita Inc.,2017,5,2,-3.7853239380000003,-3.889128935,-3.801006756,-3.969810975,DaVita Inc._20170502,-6.427547721,-5.245300565,-4.9447745339999996,-4.80740627
MO,Altria Group Inc,2017,5,2,-4.95016672,-5.237366628999999,-5.136902952,-5.116433021000001,Altria Group Inc_20170502,-4.900560141000001,-4.697452584,-4.783194362,-4.862851441
AKAM,Akamai Technologies Inc,2017,5,2,-2.6530002180000003,-2.9435699410000002,-3.239604622,-3.484017062,Akamai Technologies Inc_20170502,-3.6482637839999996,-3.9806872510000004,-4.320366226,-4.146263418999999
PNW,Pinnacle West Capital,2017,5,2,-5.604947489,-5.474877236,-5.3258474389999995,-5.239352284,Pinnacle West Capital_20170502,-4.779459203,-4.923757809,-5.080117155,-5.1474649889999995
ECL,Ecolab Inc.,2017,5,2,-6.56803914,-5.523466635,-5.500594546,-5.275017828,Ecolab Inc._20170502,-5.9179536729999995,-5.5627032629999995,-5.445302757,-5.48072391
ADM,Archer-Daniels-Midland Co,2017,5,2,-4.21258449,-4.356547272,-4.3339802480000005,-4.545484912,Archer-Daniels-Midland Co_20170502,-5.190562522,-5.012132468,-4.705893756,-4.842112497
WU,Western Union Co,2017,5,2,-3.807928015,-4.0800829510000005,-4.310324716,-4.362117083999999,Western Union Co_20170502,-5.215113831,-4.771510435,-4.923852183,-4.727023292
CLX,The Clorox Company,2017,5,3,-4.991235921,-5.198345959,-4.958662383,-5.027065275,The Clorox Company_20170503,-4.4995666,-4.43127856,-4.599588942,-4.875252284
NI,NiSource Inc.,2017,5,3,-4.832139848,-4.852222082,-4.8628555460000005,-4.8234510980000005,NiSource Inc._20170503,-5.1815132,-4.997496163,-5.104042478999999,-5.102061691
EL,Estee Lauder Cos.,2017,5,3,-5.18038981,-4.847923516,-4.8181487789999995,-5.004173000000001,Estee Lauder Cos._20170503,-5.908142221,-5.004453273999999,-5.004470539,-4.927259516
HUM,Humana Inc.,2017,5,3,-4.597949539,-4.919668177,-4.5983180830000006,-4.703945831,Humana Inc._20170503,-5.616070867,-4.91344716,-4.9681048489999995,-4.668623543
ADP,Automatic Data Processing,2017,5,3,-4.0398012119999995,-4.405813889,-4.60562062,-4.663335479,Automatic Data Processing_20170503,-5.838822471,-4.9950412989999995,-5.145010557,-5.126691129
GRMN,Garmin Ltd.,2017,5,3,-4.316322078,-4.534314253,-4.4393572080000006,-4.563713473,Garmin Ltd._20170503,-4.292440592,-4.562236203,-4.610784538,-4.691552883
KHC,Kraft Heinz Co,2017,5,3,-5.638392147,-5.7699370860000005,-5.291531244,-5.048971763,Kraft Heinz Co_20170503,-6.022340467,-4.91335493,-4.911258329,-5.1697713169999995
PPL,PPL Corp.,2017,5,4,-5.206707745,-5.448216003,-5.297795065,-5.348020706000001,PPL Corp._20170504,-6.184418411,-5.6786231229999995,-5.240511579,-5.328077974
ABMD,ABIOMED Inc,2017,5,4,-4.2803581,-4.364968825,-4.348953294,-4.440268008,ABIOMED Inc_20170504,-3.732885607,-4.125214163,-4.0574206230000005,-4.343380671
INCY,Incyte,2017,5,4,-3.788181764,-3.981745473,-3.718337233,-3.7359407999999994,Incyte_20170504,-7.101638147,-5.16689105,-3.583813567,-3.726016545
MSI,Motorola Solutions Inc.,2017,5,4,-4.262775,-4.438293655,-4.370239311000001,-4.448969462,Motorola Solutions Inc._20170504,-5.7113311079999995,-5.505289767000001,-5.058890668,-4.979244817
ATVI,Activision Blizzard,2017,5,4,-5.367162492,-4.751057795,-4.156059867,-4.140037921,Activision Blizzard_20170504,-5.243307778999999,-5.322653314,-4.9209282210000005,-4.8997898939999995
D,Dominion Energy,2017,5,4,-4.548280149,-4.941581597,-4.930335211,-5.043429262,Dominion Energy_20170504,-5.247471622,-5.493327152999999,-5.301144562,-5.383016769
K,Kellogg Co.,2017,5,4,-3.8152741389999996,-4.222497,-4.470085584,-4.614282405,Kellogg Co._20170504,-5.084974129,-5.190520475,-4.9786919880000005,-5.098090881
SRCL,Stericycle Inc,2017,5,4,-4.404071556,-4.697036713,-4.851836251,-4.487863638,Stericycle Inc_20170504,-5.035883356,-5.028751078,-4.908079031000001,-4.7721970869999994
BLL,Ball Corp,2017,5,4,-5.8914230860000005,-5.345643922,-5.17149421,-5.057193247,Ball Corp_20170504,-5.690049965,-4.452527357,-4.702773935,-4.8391350189999995
msci,MSCI Inc,2017,5,4,-4.2503100289999995,-4.560481654,-4.657556691,-4.68948068,MSCI Inc_20170504,-4.899942315,-5.171026229,-4.901555463999999,-5.011893533
PWR,Quanta Services Inc.,2017,5,4,-5.048395209,-4.374539331,-4.395791025,-4.310653203,Quanta Services Inc._20170504,-4.8989335480000005,-4.704300668,-4.311915338,-4.3987723480000005
IT,Gartner Inc,2017,5,4,-6.897365513,-5.488382156,-4.639194911000001,-4.794718821,Gartner Inc_20170504,-5.46912982,-5.561680002,-4.980739027,-4.962980133
ABC,AmerisourceBergen Corp,2017,5,4,-4.818838637,-5.001805963,-4.337772878,-4.478192031,AmerisourceBergen Corp_20170504,-6.135962416,-5.414394669,-4.322143158,-4.467610119
REGN,Regeneron,2017,5,4,-4.584703316000001,-4.377420839,-4.253095463,-4.23118805,Regeneron_20170504,-5.788367189,-3.833426174,-4.0005024989999995,-4.040981156
WELL,Welltower Inc.,2017,5,5,-4.609375825,-4.6123979319999995,-4.809646418,-4.969656827,Welltower Inc._20170505,-5.1644015969999995,-5.0944348,-4.875098703,-4.899524211
CI,CIGNA Corp.,2017,5,5,-5.74638182,-5.050021887,-4.871953559,-4.854937827,CIGNA Corp._20170505,-5.165266844,-5.273976564,-4.812457131,-4.67555915
aes,AES Corp,2017,5,8,-4.430995158,-4.584439092,-4.410441509,-4.393906631,AES Corp_20170508,-4.255830499,-4.664970148,-4.690980258,-4.687717291
SYY,Sysco Corp.,2017,5,8,-5.0705246530000005,-4.768216326,-4.946131295,-4.861622349,Sysco Corp._20170508,-4.356109428,-4.381058338,-4.650058645,-4.81429139
NWSA,News Corp. Class A,2017,5,9,-4.232701657,-4.237152117,-4.324356736,-4.477719111,News Corp. Class A_20170509,-5.4814079410000005,-4.699816233,-4.333081302,-4.398293948
SRE,Sempra Energy,2017,5,9,-6.218102067,-5.336758525,-5.1811837039999995,-5.002406313,Sempra Energy_20170509,-5.548767555,-5.206756161,-5.184657986,-5.136976762
NVDA,Nvidia Corporation,2017,5,9,-2.624143122,-2.696170382,-3.008232278,-3.195120488,Nvidia Corporation_20170509,-5.432675057000001,-4.185345936,-4.317535631,-3.9616537610000004
aon,Aon plc,2017,5,9,-6.571720472999999,-5.4166409170000005,-5.511657906,-5.412728901,Aon plc_20170509,-6.309955304,-5.4829788189999995,-4.992557243,-5.105503861
BKNG,Booking Holdings Inc,2017,5,9,-3.8747419460000003,-4.083089884,-4.264205953,-4.3199129460000005,Booking Holdings Inc_20170509,-4.670529118,-4.924718888,-4.687771813,-4.752233854
DIS,The Walt Disney Company,2017,5,9,-4.582780748,-4.762163203,-4.787497354,-4.781985452,The Walt Disney Company_20170509,-5.177250751,-4.741022342,-4.773386276,-5.030608814
SEE,Sealed Air,2017,5,9,-4.05753583,-4.214134555,-4.536852517,-4.724322908,Sealed Air_20170509,-5.676660334,-4.711286175,-4.681455093,-4.645019265
XEC,Cimarex Energy,2017,5,10,-5.205996379,-4.747139918999999,-4.581140231,-4.240542877,Cimarex Energy_20170510,-3.6643109089999997,-3.83201817,-4.0375351010000005,-4.151868293
MYL,Mylan N.V.,2017,5,10,-3.927407107,-4.155286513,-4.200427101,-4.12901417,Mylan N.V._20170510,-4.36948611,-4.079617048999999,-4.251237887,-4.27997989
BR,Broadridge Financial Solutions,2017,5,10,-5.191764286000001,-4.803520648,-4.799647982,-4.714020015,Broadridge Financial Solutions_20170510,-5.801664277,-5.691084461,-5.216090081,-5.11356255
KSS,Kohl's Corp.,2017,5,11,-4.361932199,-4.512534218,-4.384272746000001,-3.80914618,Kohl's Corp._20170511,-4.141698713,-4.049524999,-3.922534657,-3.8363036889999997
HD,Home Depot,2017,5,16,-4.925110976,-4.968970555,-5.05114186,-4.730829836,Home Depot_20170516,-4.892815436,-5.09819228,-5.021421786,-5.0425594789999995
SNPS,Synopsys Inc.,2017,5,17,-3.84483615,-4.174584068,-4.52212254,-4.582560086,Synopsys Inc._20170517,-5.6897138389999995,-5.435912929,-5.654270781,-5.278124752
ROST,Ross Stores,2017,5,18,-4.566013033,-4.721106012,-4.540045214,-4.283211911,Ross Stores_20170518,-4.853503363,-4.302110769,-4.469276654,-4.578307703
GPS,Gap Inc.,2017,5,18,-3.9606491810000004,-4.105916863,-4.229576761000001,-4.274548813,Gap Inc._20170518,-4.02191919,-3.926990291,-4.012738875,-3.90319496
FL,Foot Locker Inc,2017,5,19,-4.200307859,-4.558666911,-4.1258041180000005,-4.062132217,Foot Locker Inc_20170519,-5.192347182,-4.606229074,-4.569354776,-4.302997513999999
CPB,Campbell Soup,2017,5,19,-4.497808313,-4.283072052,-4.53231292,-4.522342486,Campbell Soup_20170519,-5.116242393,-5.118521073,-4.973965229,-4.952932358
INTU,Intuit Inc.,2017,5,23,-3.4916333760000002,-3.831388032,-4.030524659,-4.22549548,Intuit Inc._20170523,-4.993513577,-4.700182553,-5.043490483999999,-4.080151198
HPQ,HP Inc.,2017,5,24,-3.707064143,-4.060286883,-4.1715996230000005,-4.183850846,HP Inc._20170524,-4.804694051,-4.422808222,-4.559167404,-4.617598797
tIf,Tiffany & Co.,2017,5,24,-5.29842155,-4.801397302,-4.521013401,-4.509051643,Tiffany & Co._20170524,-4.952641678,-4.740095574,-4.642899411,-4.777088927
AAP,Advance Auto Parts,2017,5,24,-4.444430316,-4.279078007,-4.045547923,-3.6337288610000003,Advance Auto Parts_20170524,-3.59144569,-3.745573018,-4.058373792,-4.222769297
HPE,Hewlett Packard Enterprise,2017,5,31,-3.58958818,-3.785432839,-4.049100943,-4.112289856,Hewlett Packard Enterprise_20170531,-6.224595913,-4.875189698,-4.820738202,-4.946418700000001
KR,Kroger Co.,2017,6,15,-3.080728404,-3.3791221719999998,-3.66458403,-3.9084751910000004,Kroger Co._20170615,-4.256031485,-4.251360901,-4.523950977,-4.301802156
LEN,Lennar Corp.,2017,6,20,-5.472605502,-4.63059942,-4.290849407,-4.483660711000001,Lennar Corp._20170620,-5.174934016,-4.5494968,-4.695571331,-4.537260345
ORCL,Oracle Corp.,2017,6,21,-3.2639227789999996,-3.474185812,-3.775368621,-4.066560452,Oracle Corp._20170621,-5.332854201,-5.041867593,-5.070200441,-4.974985542
GIS,General Mills,2017,6,28,-4.276997742,-4.681224731,-4.7561651430000005,-4.820095915,General Mills_20170628,-5.03221051,-5.267121272,-4.591524733,-4.753140538
MU,Micron Technology,2017,6,29,-3.1843724719999997,-3.4899285210000004,-3.826466514,-3.759104157,Micron Technology_20170629,-3.800745465,-3.8662595060000005,-3.655519692,-3.703044682
WBA,Walgreens Boots Alliance,2017,6,29,-5.559512906,-5.263923195,-4.978739023,-4.812328999,Walgreens Boots Alliance_20170629,-4.744029262,-4.447771619,-4.107317476,-4.214635894
PEP,PepsiCo Inc.,2017,7,11,-4.946304082,-5.328375912,-5.2531761910000005,-5.257638105,PepsiCo Inc._20170711,-5.1452852810000005,-5.240779571,-5.098071900000001,-5.233228143
JPM,JPMorgan Chase & Co.,2017,7,14,-5.4275980939999995,-4.88116195,-4.8502738039999995,-4.859402576,JPMorgan Chase & Co._20170714,-5.35328333,-5.1181827019999995,-4.780138145,-4.708670041
GS,Goldman Sachs Group,2017,7,18,-5.673233637999999,-4.838788098,-4.594009606,-4.571840857,Goldman Sachs Group_20170718,-4.756709277,-5.030986393,-4.67400258,-4.582266757
LMT,Lockheed Martin Corp.,2017,7,18,-4.87148971,-5.122144434,-5.275526971000001,-4.926755368,Lockheed Martin Corp._20170718,-6.419559807000001,-5.331539837,-4.998729405,-5.116170157
PLD,Prologis,2017,7,18,-4.9841512560000005,-4.470466903999999,-4.649100625,-4.557794854,Prologis_20170718,-5.124090729,-4.78978264,-4.613943618,-4.646006462
USB,U.S. Bancorp,2017,7,19,-4.785998949,-4.762819001,-5.043410349,-4.870026514,U.S. Bancorp_20170719,-5.859120609,-5.2559949889999995,-4.896836953,-4.792043246
CCI,Crown Castle International Corp.,2017,7,19,-4.283086622,-4.68725743,-4.735739832,-4.963098464,Crown Castle International Corp._20170719,-3.8257065239999997,-4.039169778,-4.238398359,-4.487865716
AXP,American Express Co,2017,7,19,-5.394485185,-4.7545489860000005,-5.052000082,-4.924602353,American Express Co_20170719,-6.175964924,-5.6190506639999995,-5.091869931000001,-5.209539298999999
